status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,66,56,668,66,2014-02-27T08:35:00,5,1959216,158324
OK,66,56,668,66,2014-02-27T08:40:00,5,1959665,158324
OK,57,65,668,57,2014-02-27T08:45:00,5,1960114,158324
OK,57,65,668,57,2014-02-27T08:50:00,5,1960563,158324
OK,52,71,668,52,2014-02-27T08:55:00,5,1961012,158324
OK,61,60,668,61,2014-02-27T09:00:00,8,1961461,158324
OK,62,59,668,62,2014-02-27T09:05:00,11,1961910,158324
OK,60,61,668,60,2014-02-27T09:10:00,10,1962359,158324
OK,58,63,668,58,2014-02-27T09:15:00,10,1962808,158324
OK,58,63,668,58,2014-02-27T09:20:00,6,1963257,158324
OK,67,55,668,67,2014-02-27T09:25:00,5,1963706,158324
OK,80,46,668,80,2014-02-27T09:30:00,9,1964155,158324
OK,65,57,668,65,2014-02-27T09:35:00,9,1964604,158324
OK,64,57,668,64,2014-02-27T09:40:00,8,1965053,158324
OK,69,53,668,69,2014-02-27T09:45:00,6,1965502,158324
OK,68,54,668,68,2014-02-27T09:50:00,6,1965951,158324
OK,82,45,668,82,2014-02-27T09:55:00,9,1966400,158324
OK,66,56,668,66,2014-02-27T10:00:00,8,1966849,158324
OK,71,52,668,71,2014-02-27T10:05:00,5,1967298,158324
OK,71,52,668,71,2014-02-27T10:10:00,5,1967747,158324
OK,63,58,668,63,2014-02-27T10:15:00,7,1968196,158324
OK,63,58,668,63,2014-02-27T10:20:00,5,1968645,158324
OK,62,59,668,62,2014-02-27T10:25:00,6,1969094,158324
OK,60,61,668,60,2014-02-27T10:30:00,6,1969543,158324
OK,62,59,668,62,2014-02-27T10:35:00,10,1969992,158324
OK,63,58,668,63,2014-02-27T10:40:00,6,1970441,158324
OK,74,50,668,74,2014-02-27T10:45:00,10,1970890,158324
OK,71,52,668,71,2014-02-27T10:50:00,9,1971339,158324
OK,66,56,668,66,2014-02-27T10:55:00,4,1971788,158324
OK,71,52,668,71,2014-02-27T11:00:00,7,1972237,158324
OK,73,50,668,73,2014-02-27T11:05:00,15,1972686,158324
OK,76,48,668,76,2014-02-27T11:10:00,10,1973135,158324
OK,62,59,668,62,2014-02-27T11:15:00,8,1973584,158324
OK,62,59,668,62,2014-02-27T11:20:00,6,1974033,158324
OK,60,61,668,60,2014-02-27T11:25:00,5,1974482,158324
OK,57,65,668,57,2014-02-27T11:30:00,2,1974931,158324
OK,61,60,668,61,2014-02-27T11:35:00,5,1975380,158324
OK,63,58,668,63,2014-02-27T11:40:00,6,1975829,158324
OK,62,59,668,62,2014-02-27T11:45:00,7,1976278,158324
OK,69,53,668,69,2014-02-27T11:50:00,8,1976727,158324
OK,65,57,668,65,2014-02-27T11:55:00,7,1977176,158324
OK,63,58,668,63,2014-02-27T12:00:00,6,1977625,158324
OK,59,62,668,59,2014-02-27T12:05:00,5,1978074,158324
OK,60,61,668,60,2014-02-27T12:10:00,11,1978523,158324
OK,62,59,668,62,2014-02-27T12:15:00,10,1978972,158324
OK,64,57,668,64,2014-02-27T12:20:00,4,1979421,158324
OK,57,65,668,57,2014-02-27T12:25:00,6,1979870,158324
OK,58,63,668,58,2014-02-27T12:30:00,7,1980319,158324
OK,91,40,668,91,2014-02-27T12:35:00,2,1980768,158324
OK,56,66,668,56,2014-02-27T12:40:00,7,1981217,158324
OK,56,66,668,56,2014-02-27T12:45:00,9,1981666,158324
OK,60,61,668,60,2014-02-27T12:50:00,10,1982115,158324
OK,59,62,668,59,2014-02-27T12:55:00,9,1982564,158324
OK,55,67,668,55,2014-02-27T13:00:00,3,1983013,158324
OK,54,68,668,54,2014-02-27T13:05:00,6,1983462,158324
OK,58,63,668,58,2014-02-27T13:10:00,10,1983911,158324
OK,63,58,668,63,2014-02-27T13:15:00,15,1984360,158324
OK,67,55,668,67,2014-02-27T13:20:00,9,1984809,158324
OK,68,54,668,68,2014-02-27T13:25:00,7,1985258,158324
OK,70,52,668,70,2014-02-27T13:30:00,8,1985707,158324
OK,57,65,668,57,2014-02-27T13:35:00,3,1986156,158324
OK,60,61,668,60,2014-02-27T13:40:00,12,1986605,158324
OK,65,57,668,65,2014-02-27T13:45:00,12,1987054,158324
OK,66,56,668,66,2014-02-27T13:50:00,10,1987503,158324
OK,72,51,668,72,2014-02-27T13:55:00,10,1987952,158324
OK,76,48,668,76,2014-02-27T14:00:00,6,1988401,158324
OK,63,58,668,63,2014-02-27T14:05:00,14,1988850,158324
OK,63,58,668,63,2014-02-27T14:10:00,19,1989299,158324
OK,66,56,668,66,2014-02-27T14:15:00,10,1989748,158324
OK,62,59,668,62,2014-02-27T14:20:00,10,1990197,158324
OK,64,57,668,64,2014-02-27T14:25:00,13,1990646,158324
OK,68,54,668,68,2014-02-27T14:30:00,10,1991095,158324
OK,57,65,668,57,2014-02-27T14:35:00,6,1991544,158324
OK,54,68,668,54,2014-02-27T14:40:00,3,1991993,158324
OK,71,52,668,71,2014-02-27T14:45:00,5,1992442,158324
OK,70,52,668,70,2014-02-27T14:50:00,10,1992891,158324
OK,67,55,668,67,2014-02-27T14:55:00,6,1993340,158324
OK,66,56,668,66,2014-02-27T15:00:00,4,1993789,158324
OK,63,58,668,63,2014-02-27T15:05:00,9,1994238,158324
OK,65,57,668,65,2014-02-27T15:10:00,11,1994687,158324
OK,71,52,668,71,2014-02-27T15:15:00,17,1995136,158324
OK,71,52,668,71,2014-02-27T15:20:00,20,1995585,158324
OK,67,55,668,67,2014-02-27T15:25:00,13,1996034,158324
OK,67,55,668,67,2014-02-27T15:30:00,13,1996483,158324
OK,65,57,668,65,2014-02-27T15:35:00,9,1996932,158324
OK,64,57,668,64,2014-02-27T15:40:00,11,1997381,158324
OK,67,55,668,67,2014-02-27T15:45:00,10,1997830,158324
OK,81,45,668,81,2014-02-27T15:50:00,10,1998279,158324
OK,84,44,668,84,2014-02-27T15:55:00,8,1998728,158324
OK,59,62,668,59,2014-02-27T16:00:00,8,1999177,158324
OK,64,57,668,64,2014-02-27T16:05:00,12,1999626,158324
OK,69,53,668,69,2014-02-27T16:10:00,11,2000075,158324
OK,62,59,668,62,2014-02-27T16:15:00,6,2000524,158324
OK,61,60,668,61,2014-02-27T16:20:00,5,2000973,158324
OK,67,55,668,67,2014-02-27T16:25:00,9,2001422,158324
OK,70,52,668,70,2014-02-27T16:30:00,8,2001871,158324
OK,69,53,668,69,2014-02-27T16:35:00,3,2002320,158324
OK,56,66,668,56,2014-02-27T16:40:00,3,2002769,158324
OK,59,62,668,59,2014-02-27T16:45:00,6,2003218,158324
OK,61,60,668,61,2014-02-27T16:50:00,8,2003667,158324
OK,69,53,668,69,2014-02-27T16:55:00,9,2004116,158324
OK,68,54,668,68,2014-02-27T17:00:00,4,2004565,158324
OK,57,65,668,57,2014-02-27T17:05:00,6,2005014,158324
OK,62,59,668,62,2014-02-27T17:10:00,5,2005463,158324
OK,62,59,668,62,2014-02-27T17:15:00,4,2005912,158324
OK,54,68,668,54,2014-02-27T17:20:00,1,2006361,158324
OK,64,57,668,64,2014-02-27T17:25:00,4,2006810,158324
OK,64,57,668,64,2014-02-27T17:30:00,6,2007259,158324
OK,63,58,668,63,2014-02-27T17:35:00,6,2007708,158324
OK,64,57,668,64,2014-02-27T17:40:00,7,2008157,158324
OK,62,59,668,62,2014-02-27T17:45:00,2,2008606,158324
OK,67,55,668,67,2014-02-27T17:50:00,1,2009055,158324
OK,60,61,668,60,2014-02-27T17:55:00,1,2009504,158324
OK,59,62,668,59,2014-02-27T18:00:00,4,2009953,158324
OK,59,62,668,59,2014-02-27T18:05:00,6,2010402,158324
OK,50,74,668,50,2014-02-27T18:10:00,5,2010851,158324
OK,52,71,668,52,2014-02-27T18:15:00,5,2011300,158324
OK,56,66,668,56,2014-02-27T18:20:00,2,2011749,158324
OK,53,69,668,53,2014-02-27T18:25:00,2,2012198,158324
OK,60,61,668,60,2014-02-27T18:30:00,4,2012647,158324
OK,60,61,668,60,2014-02-27T18:35:00,2,2013096,158324
OK,48,77,668,48,2014-02-27T18:40:00,2,2013545,158324
OK,52,71,668,52,2014-02-27T18:45:00,3,2013994,158324
OK,91,40,668,91,2014-02-27T18:50:00,2,2014443,158324
OK,87,42,668,87,2014-02-27T18:55:00,2,2014892,158324
OK,62,59,668,62,2014-02-27T19:00:00,1,2015341,158324
OK,62,59,668,62,2014-02-27T19:05:00,1,2015790,158324
OK,45,82,668,45,2014-02-27T19:10:00,3,2016239,158324
OK,58,63,668,58,2014-02-27T19:15:00,7,2016688,158324
OK,73,50,668,73,2014-02-27T19:20:00,3,2017137,158324
OK,50,74,668,50,2014-02-27T19:25:00,1,2017586,158324
OK,50,74,668,50,2014-02-27T19:30:00,1,2018035,158324
OK,50,74,668,50,2014-02-27T19:35:00,0,2018484,158324
OK,57,65,668,57,2014-02-27T19:40:00,1,2018933,158324
OK,52,71,668,52,2014-02-27T19:45:00,2,2019382,158324
OK,51,72,668,51,2014-02-27T19:50:00,2,2019831,158324
OK,56,66,668,56,2014-02-27T19:55:00,3,2020280,158324
OK,64,57,668,64,2014-02-27T20:00:00,1,2020729,158324
OK,64,57,668,64,2014-02-27T20:05:00,0,2021178,158324
OK,56,66,668,56,2014-02-27T20:10:00,1,2021627,158324
OK,69,53,668,69,2014-02-27T20:15:00,3,2022076,158324
OK,66,56,668,66,2014-02-27T20:20:00,7,2022525,158324
OK,66,56,668,66,2014-02-27T20:25:00,5,2022974,158324
OK,69,53,668,69,2014-02-27T20:30:00,2,2023423,158324
OK,58,63,668,58,2014-02-27T20:35:00,1,2023872,158324
OK,64,57,668,64,2014-02-27T20:40:00,2,2024321,158324
OK,58,63,668,58,2014-02-27T20:45:00,3,2024770,158324
OK,58,63,668,58,2014-02-27T20:50:00,2,2025219,158324
OK,58,63,668,58,2014-02-27T20:55:00,1,2025668,158324
OK,66,56,668,66,2014-02-27T21:00:00,3,2026117,158324
OK,65,57,668,65,2014-02-27T21:05:00,4,2026456,158324
OK,55,67,668,55,2014-02-27T21:10:00,0,2026894,158324
OK,55,67,668,55,2014-02-27T21:15:00,0,2027238,158324
OK,55,67,668,55,2014-02-27T21:20:00,0,2027654,158324
OK,55,67,668,55,2014-02-27T21:25:00,0,2028079,158324
OK,58,63,668,58,2014-02-27T21:30:00,2,2028528,158324
OK,73,50,668,73,2014-02-27T21:35:00,2,2028890,158324
OK,73,50,668,73,2014-02-27T21:40:00,2,2029339,158324
OK,52,71,668,52,2014-02-27T21:45:00,1,2029788,158324
OK,52,71,668,52,2014-02-27T21:50:00,0,2030095,158324
OK,52,71,668,52,2014-02-27T21:55:00,0,2030544,158324
OK,46,80,668,46,2014-02-27T22:00:00,2,2030993,158324
OK,49,75,668,49,2014-02-27T22:05:00,1,2031387,158324
OK,53,69,668,53,2014-02-27T22:10:00,1,2031836,158324
OK,53,69,668,53,2014-02-27T22:15:00,1,2032186,158324
OK,59,62,668,59,2014-02-27T22:20:00,1,2032635,158324
OK,59,62,668,59,2014-02-27T22:25:00,1,2032977,158324
OK,59,62,668,59,2014-02-27T22:30:00,0,2033426,158324
OK,60,61,668,60,2014-02-27T22:35:00,1,2033875,158324
OK,67,55,668,67,2014-02-27T22:40:00,2,2034324,158324
OK,75,49,668,75,2014-02-27T22:45:00,1,2034677,158324
OK,75,49,668,75,2014-02-27T22:50:00,0,2035067,158324
OK,75,49,668,75,2014-02-27T22:55:00,0,2035516,158324
OK,75,49,668,75,2014-02-27T23:00:00,0,2035920,158324
OK,45,82,668,45,2014-02-27T23:05:00,1,2036369,158324
OK,45,82,668,45,2014-02-27T23:10:00,1,2036818,158324
OK,45,82,668,45,2014-02-27T23:15:00,0,2037267,158324
OK,45,82,668,45,2014-02-27T23:20:00,0,2037716,158324
OK,45,82,668,45,2014-02-27T23:25:00,0,2038165,158324
OK,45,82,668,45,2014-02-27T23:30:00,0,2038554,158324
OK,45,82,668,45,2014-02-27T23:35:00,0,2038866,158324
OK,45,82,668,45,2014-02-27T23:40:00,0,2039184,158324
OK,45,82,668,45,2014-02-27T23:45:00,0,2039495,158324
OK,45,82,668,45,2014-02-27T23:50:00,0,2039816,158324
OK,70,52,668,70,2014-02-27T23:55:00,3,2040138,158324
OK,70,52,668,70,2014-02-28T00:00:00,3,2040455,158324
OK,70,52,668,70,2014-02-28T00:05:00,0,2040777,158324
OK,70,52,668,70,2014-02-28T00:10:00,0,2041099,158324
OK,70,52,668,70,2014-02-28T00:15:00,0,2041319,158324
OK,70,52,668,70,2014-02-28T00:20:00,0,2041768,158324
OK,70,52,668,70,2014-02-28T00:25:00,0,2042163,158324
OK,70,52,668,70,2014-02-28T00:30:00,0,2042477,158324
OK,70,52,668,70,2014-02-28T00:35:00,0,2042796,158324
OK,70,52,668,70,2014-02-28T00:40:00,0,2043128,158324
OK,70,52,668,70,2014-02-28T00:45:00,0,2043447,158324
OK,70,52,668,70,2014-02-28T00:50:00,0,2043781,158324
OK,70,52,668,70,2014-02-28T00:55:00,0,2044175,158324
OK,70,52,668,70,2014-02-28T01:00:00,0,2044494,158324
OK,70,52,668,70,2014-02-28T01:05:00,0,2044940,158324
OK,70,52,668,70,2014-02-28T01:15:00,0,2045415,158324
OK,70,52,668,70,2014-02-28T01:20:00,0,2045864,158324
OK,70,52,668,70,2014-02-28T01:25:00,0,2046313,158324
OK,70,52,668,70,2014-02-28T01:30:00,0,2046762,158324
OK,70,52,668,70,2014-02-28T01:35:00,0,2047211,158324
OK,70,52,668,70,2014-02-28T01:40:00,0,2047660,158324
OK,66,56,668,66,2014-02-28T01:45:00,1,2048109,158324
OK,66,56,668,66,2014-02-28T01:50:00,1,2048558,158324
OK,66,56,668,66,2014-02-28T01:55:00,0,2049007,158324
OK,39,95,668,39,2014-02-28T02:00:00,1,2049456,158324
OK,39,95,668,39,2014-02-28T02:05:00,0,2049905,158324
OK,39,95,668,39,2014-02-28T02:10:00,0,2050354,158324
OK,39,95,668,39,2014-02-28T02:15:00,0,2050803,158324
OK,39,95,668,39,2014-02-28T02:20:00,0,2051252,158324
OK,39,95,668,39,2014-02-28T02:25:00,0,2051701,158324
OK,39,95,668,39,2014-02-28T02:30:00,0,2052150,158324
OK,39,95,668,39,2014-02-28T02:35:00,0,2052599,158324
OK,39,95,668,39,2014-02-28T02:40:00,0,2053048,158324
OK,39,95,668,39,2014-02-28T02:45:00,0,2053497,158324
OK,45,82,668,45,2014-02-28T02:50:00,1,2053946,158324
OK,47,78,668,47,2014-02-28T02:55:00,2,2054395,158324
OK,45,82,668,45,2014-02-28T03:00:00,1,2054844,158324
OK,45,82,668,45,2014-02-28T03:05:00,1,2055293,158324
OK,45,82,668,45,2014-02-28T03:10:00,0,2055742,158324
OK,45,82,668,45,2014-02-28T03:15:00,0,2056191,158324
OK,45,82,668,45,2014-02-28T03:20:00,0,2056640,158324
OK,84,44,668,84,2014-02-28T03:25:00,1,2057089,158324
OK,84,44,668,84,2014-02-28T03:30:00,0,2057538,158324
OK,84,44,668,84,2014-02-28T03:35:00,0,2057987,158324
OK,84,44,668,84,2014-02-28T03:40:00,0,2058436,158324
OK,84,44,668,84,2014-02-28T03:45:00,0,2058885,158324
OK,45,82,668,45,2014-02-28T03:50:00,1,2059334,158324
OK,49,75,668,49,2014-02-28T03:55:00,3,2059783,158324
OK,50,74,668,50,2014-02-28T04:00:00,0,2060232,158324
OK,64,57,668,64,2014-02-28T04:05:00,5,2060681,158324
OK,58,63,668,58,2014-02-28T04:10:00,5,2061130,158324
OK,57,65,668,57,2014-02-28T04:15:00,3,2061579,158324
OK,58,63,668,58,2014-02-28T04:20:00,1,2062028,158324
OK,54,68,668,54,2014-02-28T04:25:00,2,2062477,158324
OK,58,63,668,58,2014-02-28T04:30:00,3,2062926,158324
OK,57,65,668,57,2014-02-28T04:35:00,4,2063375,158324
OK,57,65,668,57,2014-02-28T04:40:00,7,2063824,158324
OK,58,63,668,58,2014-02-28T04:45:00,6,2064273,158324
OK,65,57,668,65,2014-02-28T04:50:00,4,2064722,158324
OK,70,52,668,70,2014-02-28T04:55:00,3,2065171,158324
OK,56,66,668,56,2014-02-28T05:00:00,5,2065620,158324
OK,56,66,668,56,2014-02-28T05:05:00,7,2066069,158324
OK,72,51,668,72,2014-02-28T05:10:00,4,2066518,158324
OK,74,50,668,74,2014-02-28T05:15:00,5,2066967,158324
OK,67,55,668,67,2014-02-28T05:20:00,9,2067416,158324
OK,64,57,668,64,2014-02-28T05:25:00,18,2067865,158324
OK,68,54,668,68,2014-02-28T05:30:00,26,2068314,158324
OK,70,52,668,70,2014-02-28T05:35:00,27,2068763,158324
OK,70,52,668,70,2014-02-28T05:40:00,11,2069212,158324
OK,65,57,668,65,2014-02-28T05:45:00,15,2069661,158324
OK,64,57,668,64,2014-02-28T05:50:00,16,2070110,158324
OK,67,55,668,67,2014-02-28T05:55:00,14,2070559,158324
OK,68,54,668,68,2014-02-28T06:00:00,17,2071008,158324
OK,68,54,668,68,2014-02-28T06:05:00,20,2071457,158324
OK,68,54,668,68,2014-02-28T06:10:00,19,2071906,158324
OK,74,50,668,74,2014-02-28T06:15:00,26,2072355,158324
OK,74,50,668,74,2014-02-28T06:20:00,22,2072804,158324
OK,81,45,668,81,2014-02-28T06:25:00,15,2073253,158324
OK,88,42,668,88,2014-02-28T06:30:00,19,2073702,158324
OK,74,50,668,74,2014-02-28T06:35:00,23,2074151,158324
OK,68,54,668,68,2014-02-28T06:40:00,17,2074600,158324
OK,62,59,668,62,2014-02-28T06:45:00,11,2075049,158324
OK,68,54,668,68,2014-02-28T06:50:00,16,2075498,158324
OK,71,52,668,71,2014-02-28T06:55:00,20,2075947,158324
OK,72,51,668,72,2014-02-28T07:00:00,20,2076396,158324
OK,74,50,668,74,2014-02-28T07:05:00,21,2076845,158324
OK,68,54,668,68,2014-02-28T07:10:00,28,2077294,158324
OK,70,52,668,70,2014-02-28T07:20:00,18,2077743,158324
OK,68,54,668,68,2014-02-28T07:25:00,11,2078116,158324
OK,66,56,668,66,2014-02-28T07:35:00,10,2078577,158324
OK,62,59,668,62,2014-02-28T07:40:00,10,2079026,158324
OK,61,60,668,61,2014-02-28T07:45:00,10,2079475,158324
OK,60,61,668,60,2014-02-28T07:50:00,10,2079924,158324
OK,59,62,668,59,2014-02-28T07:55:00,14,2080373,158324
OK,58,63,668,58,2014-02-28T08:00:00,12,2080822,158324
OK,67,55,668,67,2014-02-28T08:05:00,9,2081271,158324
OK,68,54,668,68,2014-02-28T08:10:00,7,2081720,158324
OK,60,61,668,60,2014-02-28T08:15:00,9,2082169,158324
OK,60,61,668,60,2014-02-28T08:20:00,9,2082618,158324
OK,61,60,668,61,2014-02-28T08:25:00,12,2083067,158324
OK,62,59,668,62,2014-02-28T08:30:00,10,2083516,158324
OK,58,63,668,58,2014-02-28T08:35:00,7,2083965,158324
OK,54,68,668,54,2014-02-28T08:40:00,5,2084414,158324
OK,56,66,668,56,2014-02-28T08:45:00,9,2084863,158324
OK,60,61,668,60,2014-02-28T08:50:00,8,2085312,158324
OK,71,52,668,71,2014-02-28T08:55:00,11,2085761,158324
OK,52,71,668,52,2014-02-28T09:00:00,5,2086210,158324
OK,51,72,668,51,2014-02-28T09:05:00,6,2086659,158324
OK,62,59,668,62,2014-02-28T09:10:00,4,2087108,158324
OK,66,56,668,66,2014-02-28T09:15:00,6,2087557,158324
OK,67,55,668,67,2014-02-28T09:20:00,11,2088006,158324
OK,69,53,668,69,2014-02-28T09:25:00,11,2088455,158324
OK,56,66,668,56,2014-02-28T09:45:00,4,2088904,158324
OK,65,57,668,65,2014-02-28T09:55:00,10,2089353,158324
OK,63,58,668,63,2014-02-28T10:10:00,10,2089840,158324
OK,64,57,668,64,2014-02-28T10:15:00,8,2090289,158324
OK,66,56,668,66,2014-02-28T10:25:00,11,2090738,158324
OK,61,60,668,61,2014-02-28T10:35:00,7,2091187,158324
OK,57,65,668,57,2014-02-28T10:55:00,8,2091636,158324
OK,63,58,668,63,2014-02-28T11:00:00,15,2092005,158324
OK,66,56,668,66,2014-02-28T11:05:00,16,2092454,158324
OK,62,59,668,62,2014-02-28T11:10:00,12,2092903,158324
OK,58,63,668,58,2014-02-28T11:15:00,8,2093352,158324
OK,59,62,668,59,2014-02-28T11:20:00,4,2093801,158324
OK,62,59,668,62,2014-02-28T11:25:00,9,2094250,158324
OK,62,59,668,62,2014-02-28T11:30:00,9,2094699,158324
OK,63,58,668,63,2014-02-28T11:35:00,13,2095148,158324
OK,67,55,668,67,2014-02-28T11:40:00,10,2095597,158324
OK,66,56,668,66,2014-02-28T11:45:00,8,2096046,158324
OK,64,57,668,64,2014-02-28T11:50:00,9,2096495,158324
OK,59,62,668,59,2014-02-28T11:55:00,7,2096944,158324
OK,62,59,668,62,2014-02-28T12:00:00,7,2097393,158324
OK,59,62,668,59,2014-02-28T12:05:00,1,2097842,158324
OK,58,63,668,58,2014-02-28T12:10:00,3,2098291,158324
OK,57,65,668,57,2014-02-28T12:15:00,4,2098740,158324
OK,73,50,668,73,2014-02-28T12:20:00,5,2099189,158324
OK,66,56,668,66,2014-02-28T12:25:00,8,2099638,158324
OK,65,57,668,65,2014-02-28T12:30:00,7,2100087,158324
OK,55,67,668,55,2014-02-28T12:35:00,3,2100536,158324
OK,60,61,668,60,2014-02-28T12:40:00,5,2100985,158324
OK,61,60,668,61,2014-02-28T12:45:00,9,2101434,158324
OK,62,59,668,62,2014-02-28T12:50:00,6,2101883,158324
OK,64,57,668,64,2014-02-28T12:55:00,3,2102332,158324
OK,54,68,668,54,2014-02-28T13:00:00,13,2102781,158324
OK,61,60,668,61,2014-02-28T13:05:00,17,2103230,158324
OK,66,56,668,66,2014-02-28T13:10:00,8,2103679,158324
OK,60,61,668,60,2014-02-28T13:15:00,7,2104128,158324
OK,61,60,668,61,2014-02-28T13:20:00,12,2104577,158324
OK,64,57,668,64,2014-02-28T13:25:00,11,2105026,158324
OK,76,48,668,76,2014-02-28T13:30:00,10,2105475,158324
OK,78,47,668,78,2014-02-28T13:35:00,9,2105924,158324
OK,66,56,668,66,2014-02-28T13:40:00,6,2106373,158324
OK,65,57,668,65,2014-02-28T13:45:00,6,2106822,158324
OK,71,52,668,71,2014-02-28T13:50:00,14,2107271,158324
OK,67,55,668,67,2014-02-28T13:55:00,25,2107720,158324
OK,67,55,668,67,2014-02-28T14:00:00,18,2108169,158324
OK,68,54,668,68,2014-02-28T14:05:00,6,2108618,158324
OK,52,71,668,52,2014-02-28T14:10:00,0,2109067,158324
OK,63,58,668,63,2014-02-28T14:15:00,4,2109516,158324
OK,63,58,668,63,2014-02-28T14:20:00,8,2109965,158324
OK,59,62,668,59,2014-02-28T14:25:00,9,2110414,158324
OK,65,57,668,65,2014-02-28T14:30:00,13,2110863,158324
OK,63,58,668,63,2014-02-28T14:35:00,13,2111312,158324
OK,70,52,668,70,2014-02-28T14:40:00,12,2111761,158324
OK,70,52,668,70,2014-02-28T14:45:00,13,2112210,158324
OK,63,58,668,63,2014-02-28T14:50:00,8,2112659,158324
OK,74,50,668,74,2014-02-28T14:55:00,8,2113108,158324
OK,66,56,668,66,2014-02-28T15:00:00,15,2113557,158324
OK,63,58,668,63,2014-02-28T15:05:00,15,2114006,158324
OK,68,54,668,68,2014-02-28T15:10:00,12,2114455,158324
OK,66,56,668,66,2014-02-28T15:15:00,10,2114904,158324
OK,81,45,668,81,2014-02-28T15:20:00,6,2115353,158324
OK,79,46,668,79,2014-02-28T15:25:00,8,2115802,158324
OK,72,51,668,72,2014-02-28T15:30:00,5,2116251,158324
OK,65,57,668,65,2014-02-28T15:35:00,9,2116700,158324
OK,62,59,668,62,2014-02-28T15:40:00,15,2117149,158324
OK,60,61,668,60,2014-02-28T15:45:00,8,2117598,158324
OK,67,55,668,67,2014-02-28T15:50:00,8,2118047,158324
OK,62,59,668,62,2014-02-28T15:55:00,6,2118496,158324
OK,58,63,668,58,2014-02-28T16:00:00,10,2118945,158324
OK,61,60,668,61,2014-02-28T16:05:00,4,2119394,158324
OK,83,44,668,83,2014-02-28T16:10:00,8,2119843,158324
OK,81,45,668,81,2014-02-28T16:15:00,7,2120292,158324
OK,69,53,668,69,2014-02-28T16:20:00,2,2120741,158324
OK,77,48,668,77,2014-02-28T16:25:00,2,2121190,158324
OK,60,61,668,60,2014-02-28T16:30:00,6,2121639,158324
OK,57,65,668,57,2014-02-28T16:35:00,6,2122088,158324
OK,52,71,668,52,2014-02-28T16:40:00,8,2122537,158324
OK,54,68,668,54,2014-02-28T16:45:00,8,2122986,158324
OK,62,59,668,62,2014-02-28T16:50:00,4,2123435,158324
OK,72,51,668,72,2014-02-28T16:55:00,4,2123884,158324
OK,56,66,668,56,2014-02-28T17:00:00,4,2124333,158324
OK,74,50,668,74,2014-02-28T17:05:00,3,2124782,158324
OK,57,65,668,57,2014-02-28T17:10:00,4,2125231,158324
OK,54,68,668,54,2014-02-28T17:15:00,3,2125680,158324
OK,58,63,668,58,2014-02-28T17:20:00,1,2126129,158324
OK,62,59,668,62,2014-02-28T17:25:00,4,2126578,158324
OK,67,55,668,67,2014-02-28T17:30:00,6,2127027,158324
OK,63,58,668,63,2014-02-28T17:35:00,5,2127476,158324
OK,60,61,668,60,2014-02-28T17:40:00,4,2127925,158324
OK,57,65,668,57,2014-02-28T17:45:00,3,2128374,158324
OK,57,65,668,57,2014-02-28T17:50:00,3,2128823,158324
OK,55,67,668,55,2014-02-28T17:55:00,0,2129272,158324
OK,76,48,668,76,2014-02-28T18:00:00,1,2129721,158324
OK,76,48,668,76,2014-02-28T18:05:00,1,2130170,158324
OK,76,48,668,76,2014-02-28T18:10:00,0,2130619,158324
OK,59,62,668,59,2014-02-28T18:15:00,1,2131068,158324
OK,59,62,668,59,2014-02-28T18:20:00,1,2131517,158324
OK,62,59,668,62,2014-02-28T18:25:00,2,2131966,158324
OK,61,60,668,61,2014-02-28T18:30:00,3,2132415,158324
OK,51,72,668,51,2014-02-28T18:35:00,1,2132864,158324
OK,51,72,668,51,2014-02-28T18:40:00,0,2133313,158324
OK,41,90,668,41,2014-02-28T18:45:00,1,2133762,158324
OK,55,67,668,55,2014-02-28T18:50:00,2,2134211,158324
OK,86,43,668,86,2014-02-28T18:55:00,1,2134660,158324
OK,71,52,668,71,2014-02-28T19:00:00,1,2135109,158324
OK,55,67,668,55,2014-02-28T19:05:00,2,2135558,158324
OK,61,60,668,61,2014-02-28T19:10:00,2,2136007,158324
OK,67,55,668,67,2014-02-28T19:15:00,1,2136456,158324
OK,67,55,668,67,2014-02-28T19:20:00,0,2136905,158324
OK,67,55,668,67,2014-02-28T19:25:00,0,2137354,158324
OK,67,55,668,67,2014-02-28T19:30:00,0,2137803,158324
OK,62,59,668,62,2014-02-28T19:35:00,2,2138252,158324
OK,58,63,668,58,2014-02-28T19:40:00,3,2138701,158324
OK,56,66,668,56,2014-02-28T19:45:00,1,2139150,158324
OK,53,69,668,53,2014-02-28T19:50:00,1,2139599,158324
OK,51,72,668,51,2014-02-28T19:55:00,2,2140048,158324
OK,49,75,668,49,2014-02-28T20:00:00,0,2140497,158324
OK,49,75,668,49,2014-02-28T20:05:00,0,2140946,158324
OK,61,60,668,61,2014-02-28T20:10:00,1,2141395,158324
OK,61,60,668,61,2014-02-28T20:15:00,1,2141844,158324
OK,70,52,668,70,2014-02-28T20:20:00,1,2142293,158324
OK,70,52,668,70,2014-02-28T20:25:00,0,2142742,158324
OK,70,52,668,70,2014-02-28T20:30:00,0,2143191,158324
OK,64,57,668,64,2014-02-28T20:35:00,1,2143640,158324
OK,64,57,668,64,2014-02-28T20:40:00,0,2144089,158324
OK,64,57,668,64,2014-02-28T20:45:00,0,2144538,158324
OK,64,57,668,64,2014-02-28T20:50:00,0,2144987,158324
